log_dir,distinct_subplot_count,subplot_ids
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0961_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4522840128_5378002480']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0963_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4358093472_4931160544']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0963_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4452448880_4682344464']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0966_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4364066624_4364533104']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0973_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4930391312_4963974272']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0974_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4434820032_5233862720']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0975_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0975_1/annotations/t2v_notebook_true/annotation_0001_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0977_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4430962496_5218632672']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0977_2/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0978_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5338800320_5357600992']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0980_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4579095904_5380710304']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0980_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4559903424_5152761008']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0981_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4355382336_5090206368', '4355382336_5089987568']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0985_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5413283856_5413467536']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0985_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5300741776_5054581024']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0987_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4388774080_4942697904']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0988_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5950719040_5957775248']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0990_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4904550080_5216012240']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0991_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5318141344_5324168304']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0992_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4925057232_4944021120']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0992_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4508610880_4921841792']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0992_3/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4923107248_4952167184']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0995_1/annotations/t2v_notebook_true/annotation_0000_log,5.0,"['5149914176_5161202512', '5149914176_5161200592', '5149914176_5161052992', '5149914176_5160799168', '5149914176_5160799648']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_0999_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5749105408_5744646896', '5749105408_5749396000']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1001_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4463063552_4904044448']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1007_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4427407744_5168657088', '4427407744_5168506848', '4427407744_5168272240', '4427407744_5168269792']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1019_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4520463440_5032118656']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1020_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5275576144_5276557264', '5275576144_5275772176', '5275576144_5276555968']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1021_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4939293488_5117221040', '4939293488_5117228672']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1021_2/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['4422358016_5109654272', '4422358016_5109649856', '4422358016_5110328848', '4422358016_5110842192', '4422358016_5110479472', '4422358016_5110675264']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1023_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4362649968_5097933040', '4362649968_5098139008']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1024_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4492481728_5143991440', '4492481728_5143578048', '4492481728_5142105120', '4492481728_5142109920']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1025_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4352814512_5256259024', '4352814512_5256258976']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1026_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4954048080_4954233488']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1026_2/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5036167904_5036330832', '5036167904_5036332416', '5036167904_5036341392']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1026_3/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4902668000_4910767936', '4902668000_4910771200']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1033_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5480102800_5480616096', '5480102800_5480616480']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1034_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4520585520_4825300144', '4520585520_4825487536', '4520585520_4825287568', '4520585520_4825290976']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1036_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4602144688_4602295984']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1036_2/annotations/t2v_notebook_true/annotation_0000_log,8.0,"['4398698656_4934355616', '4398698656_4936627696', '4398698656_4937170864', '4398698656_4934360176', '4398698656_4936794720', '4398698656_4936449296', '4398698656_4936184176', '4398698656_4934591760']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1038_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4982858928_4983355056']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1052_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4395388368_5485404640', '4395388368_5501331280']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1052_2/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4963502752_5229083392', '4963502752_5718860640', '4963502752_5233464800', '4963502752_6044628944']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1052_4/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4893408960_4907509968', '4893408960_4897623264']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1055_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4485865904_4928082560', '4485865904_4925976272']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1071_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4395033200_4946381616']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1071_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4899831776_4899981840']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1071_1/annotations/t2v_notebook_true/annotation_0002_log,1.0,['4693131344_4900519328']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1071_1/annotations/t2v_notebook_true/annotation_0003_log,1.0,['4912955952_5612520128']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1071_1/annotations/t2v_notebook_true/annotation_0004_log,1.0,['4755244192_5362898832']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1077_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4435492352_4972324160', '4435492352_4972088784', '4435492352_4972092672']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1078_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4961507312_4961635984', '4961507312_4961640448']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1081_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5181517760_5181776400']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1085_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4900171040_4864085312']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1086_3/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5085835152_5590018928', '5085835152_5590362128']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1087_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5241422960_5242666304', '5241422960_5243349872', '5241422960_5242662608']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1087_2/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4357282640_5250928368', '4357282640_5250935184', '4357282640_5251180800']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1088_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4397522224_4965777488', '4397522224_4965891248', '4397522224_4964250592']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1089_1/annotations/t2v_notebook_true/annotation_0000_log,5.0,"['4898477104_5168330368', '4898477104_5160154848', '4898477104_5170082256', '4898477104_5168422576', '4898477104_5169559264']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1092_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4510286432_4819397536']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1092_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4489174272_4963518656']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1094_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4607548000_4947200048']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1094_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5615632352_4576762944']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1094_3/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['4766647216_5477478864', '4766647216_5486460560', '4766647216_5477722416', '4766647216_5477468880', '4766647216_5477472336', '4766647216_5486455232']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1096_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5095303616_5095754736', '5095303616_5095758960', '5095303616_5095754784']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1096_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4428422736_5010821616']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1099_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4509333936_4892767680']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1099_2/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['6017119632_6017469568', '6016478448_6016643056', '6017119632_6017472160', '6016478448_6016639024']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1099_4/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['5135512928_5135514656', '5135512928_5136219456']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1102_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4370178816_6073027184', '4370178816_6073027088']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1104_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['5332334352_5347947776', '5332334352_5351585936', '5332334352_5347892912', '5332334352_5333143280']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1105_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5060735440_5061237440', '5060735440_5061003744', '5060735440_5061389936']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1106_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4542273088_5121238576']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1111_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4670348640_5492238256', '4670348640_5492240512']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1120_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5341556288_5349040320']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1122_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5233547824_5233676304']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1128_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4401004672_5456464304']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1130_2/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4606436672_4942527088', '4606436672_4942314000', '4606436672_4943349088', '4606436672_4943532672']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1130_3/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4428135744_5375772624', '4428135744_5375992240', '4428135744_5376009104']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1140_1/annotations/t2v_notebook_true/annotation_0000_log,10.0,"['4539557328_4933868512', '4539557328_4932739984', '4539557328_4923803984', '4539557328_4933155248', '4539557328_4924060640', '4539557328_4934067280', '4539557328_4924056464', '4539557328_4933286752', '4539557328_4932738544', '4539557328_4923804032']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1141_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4713481856_5625382576']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1142_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5412441168_4900219760']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1146_1/annotations/t2v_notebook_true/annotation_0000_log,12.0,"['5179809360_5484483104', '5179809360_5483285728', '5179809360_5483614032', '5179809360_5483741600', '5179809360_5484216928', '5179809360_5483918976', '5179809360_5483754224', '5179809360_5483819760', '5179809360_5484149168', '5179809360_5484225376', '5179809360_5214400256', '5179809360_5483293072']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1150_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5437411920_5437572736']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1157_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4639144752_4980392976']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1159_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4804944544_5169046944']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1164_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4393155376_5172661664']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1172_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4429469968_5054927824', '4429469968_5054938192']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1175_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5127364272_5130851376']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1179_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4357043216_4357276160', '4357043216_5869227856']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1180_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4428970752_4428970368']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1181_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5586761392_5602459968']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1181_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4432974128_5255182816']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1185_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4365977072_4979427472']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1185_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4486786960_5096506672']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1187_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4515790000_4930292096']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1188_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4453990528_4921788800']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1189_2/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['5326577184_5326579536', '5326577184_5326628112', '5326577184_5327466672', '5326577184_5326625136', '5326577184_5327289136', '5326577184_5324800464']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1189_2/annotations/t2v_notebook_true/annotation_0001_log,1.0,['5588407344_5592149088']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1193_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5045362016_5045727072', '5045362016_5042605520', '5045362016_5045522880']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1197_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4574403792_5110417840']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1200_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4428928672_5243637824']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1200_2/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4577934800_4964695408', '4577934800_5247869504']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1200_3/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4972979952_4969777200', '4972979952_4996435744']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1200_4/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4998289728_4997942400', '4998289728_5024904832']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1204_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4964603312_4964731648']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1208_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4430440368_6006546096', '4430440368_5349278592']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1208_2/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4546453888_5413066256', '4546453888_5413833856', '4546453888_5413707056']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1211_1/annotations/t2v_notebook_true/annotation_0000_log,4.0,"['4419786832_6046365504', '4419786832_6046170816', '4419786832_6046365456', '4419786832_6042371856']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1219_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4390018784_4935518688']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1221_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4395438816_5182098752', '4395438816_5182102448']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1222_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4420295696_4955408864']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1226_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5082377312_5098648160']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1229_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5295035440_5312625792']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1230_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4905900016_4906028544', '4905900016_4906265600', '4905900016_4906028496']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1233_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4868190912_5429342048']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1233_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4455806592_5543546128']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1238_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4422460784_5102700640', '4422460784_5102112496']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1240_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4895140336_4945437392']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1240_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5091501040_5099276672']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1240_3/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4931330192_4938963456']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1247_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4641990624_5114645632']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1247_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4570426272_4910731232']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1250_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4890043232_4560676448']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1250_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4398312640_4951324624']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1251_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4359751248_5536275712', '4359751248_5536271392']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1251_2/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4516445600_5374744656', '4516445600_5374740720']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1253_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4957567744_5107358304']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1256_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4941060896_6049585904', '5478021072_6050773904', '6049686608_6050652640']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1256_2/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4907810400_4965834032', '4574104560_4965468352', '4569976128_4896178688']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1259_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4400334704_5321106176']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1264_1/annotations/t2v_notebook_true/annotation_0000_log,22.0,"['4368356688_5230073024', '4368356688_5226995520', '4368356688_5229584528', '4368356688_5230081760', '4368356688_5233401904', '4368356688_5232066144', '4368356688_5232065616', '4368356688_5230491408', '4368356688_5229395840', '4368356688_5231118144', '4368356688_5230245840', '4368356688_5227248384', '4368356688_5148983168', '4368356688_5232900864', '4368356688_5230693648', '4368356688_5231666160', '4368356688_5232066336', '4368356688_5232060816', '4368356688_5230489968', '4368356688_5227459984', '4368356688_5233118960', '4368356688_5231310368']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1265_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4422884800_4958751680']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1267_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4959118272_5347029936', '4959118272_5346917408']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1270_1/annotations/t2v_notebook_true/annotation_0000_log,5.0,"['4368850032_4924026576', '4368850032_4920016048', '4368850032_4922060496', '4368850032_4913147360', '4368850032_4917540912']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1271_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4965013536_4965187216', '4965013536_4965186592', '4965013536_4965055856']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1272_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4790810912_5075274496']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1272_1/annotations/t2v_notebook_true/annotation_0001_log,1.0,['4928564704_4929001552']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1272_1/annotations/t2v_notebook_true/annotation_0002_log,1.0,['5413062032_5412867392']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1273_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4428391216_5207968704', '5208201488_5208618432']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1274_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4426551072_5339180704']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1275_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4892638672_5411383360']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1283_1/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['4398918656_5297097616', '4398918656_5297779344', '4398918656_5297106688', '4398918656_5297350768', '4398918656_5298162192', '4398918656_5297978928']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1284_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5603707072_5608574560']
